0.000120 0.000243 0.000371 0.000506 0.000652 0.000810 0.000983 0.001173 0.001384 0.001617 0.001876 0.002162 0.002478 0.002827 0.003211 0.003633 0.004095 0.004600 0.005150 0.005748 0.006396 0.007097 0.007853 0.008667 0.009542 0.010479 0.011482 0.012552 0.013693 0.014907 0.016197 0.017565 0.019013 0.020544 0.022161 0.023866 0.025661 0.027550 0.029535 0.031618 0.033801 0.036088 0.038480 0.040981 0.043593 0.046318 0.049158 0.052117 0.055197 0.058400 
0.000143 0.000288 0.000439 0.000598 0.000768 0.000951 0.001149 0.001367 0.001605 0.001868 0.002157 0.002476 0.002826 0.003211 0.003634 0.004096 0.004601 0.005151 0.005749 0.006397 0.007099 0.007857 0.008673 0.009550 0.010492 0.011500 0.012577 0.013726 0.014950 0.016251 0.017632 0.019096 0.020644 0.022281 0.024009 0.025829 0.027746 0.029762 0.031878 0.034099 0.036427 0.038863 0.041412 0.044076 0.046856 0.049757 0.052780 0.055928 0.059205 0.062611 
0.000168 0.000339 0.000516 0.000701 0.000897 0.001107 0.001335 0.001581 0.001851 0.002145 0.002468 0.002822 0.003209 0.003633 0.004096 0.004601 0.005151 0.005749 0.006398 0.007100 0.007858 0.008675 0.009554 0.010497 0.011508 0.012590 0.013744 0.014975 0.016284 0.017674 0.019149 0.020712 0.022364 0.024109 0.025950 0.027889 0.029930 0.032074 0.034326 0.036687 0.039161 0.041751 0.044458 0.047287 0.050239 0.053318 0.056527 0.059867 0.063343 0.066956 
0.000196 0.000396 0.000601 0.000815 0.001041 0.001281 0.001540 0.001819 0.002121 0.002451 0.002810 0.003201 0.003628 0.004093 0.004600 0.005151 0.005749 0.006398 0.007100 0.007858 0.008675 0.009555 0.010499 0.011512 0.012595 0.013753 0.014987 0.016302 0.017699 0.019182 0.020754 0.022418 0.024176 0.026032 0.027989 0.030050 0.032217 0.034494 0.036883 0.039388 0.042011 0.044756 0.047626 0.050622 0.053749 0.057009 0.060405 0.063941 0.067618 0.071441 
0.000227 0.000458 0.000694 0.000940 0.001199 0.001473 0.001765 0.002080 0.002419 0.002786 0.003184 0.003616 0.004086 0.004595 0.005149 0.005749 0.006398 0.007101 0.007859 0.008676 0.009555 0.010500 0.011513 0.012597 0.013756 0.014993 0.016311 0.017712 0.019200 0.020779 0.022450 0.024219 0.026086 0.028056 0.030132 0.032317 0.034614 0.037026 0.039556 0.042207 0.044983 0.047886 0.050920 0.054087 0.057392 0.060836 0.064423 0.068156 0.072039 0.076073 
0.000262 0.000526 0.000798 0.001079 0.001373 0.001683 0.002013 0.002365 0.002744 0.003152 0.003592 0.004068 0.004584 0.005141 0.005744 0.006396 0.007100 0.007859 0.008677 0.009556 0.010501 0.011514 0.012598 0.013758 0.014995 0.016314 0.017718 0.019209 0.020792 0.022469 0.024243 0.026119 0.028099 0.030186 0.032384 0.034696 0.037126 0.039676 0.042349 0.045150 0.048081 0.051146 0.054348 0.057689 0.061174 0.064806 0.068587 0.072521 0.076612 0.080861 
0.000299 0.000601 0.000910 0.001230 0.001563 0.001913 0.002283 0.002677 0.003098 0.003550 0.004036 0.004560 0.005124 0.005732 0.006388 0.007095 0.007857 0.008676 0.009556 0.010501 0.011514 0.012599 0.013758 0.014996 0.016315 0.017720 0.019212 0.020797 0.022477 0.024256 0.026137 0.028123 0.030219 0.032426 0.034750 0.037193 0.039758 0.042449 0.045270 0.048224 0.051313 0.054543 0.057915 0.061434 0.065103 0.068925 0.072903 0.077042 0.081344 0.085812 
0.000340 0.000683 0.001033 0.001395 0.001770 0.002163 0.002577 0.003016 0.003484 0.003983 0.004518 0.005092 0.005708 0.006371 0.007083 0.007849 0.008671 0.009554 0.010501 0.011515 0.012599 0.013759 0.014997 0.016316 0.017720 0.019214 0.020799 0.022481 0.024262 0.026146 0.028136 0.030237 0.032451 0.034782 0.037235 0.039811 0.042516 0.045352 0.048323 0.051433 0.054685 0.058082 0.061629 0.065329 0.069185 0.073201 0.077380 0.081726 0.086242 0.090933 
0.000384 0.000772 0.001167 0.001574 0.001995 0.002434 0.002896 0.003384 0.003901 0.004451 0.005039 0.005667 0.006339 0.007060 0.007832 0.008660 0.009546 0.010496 0.011512 0.012599 0.013759 0.014997 0.016317 0.017721 0.019214 0.020800 0.022482 0.024264 0.026149 0.028142 0.030245 0.032463 0.034800 0.037259 0.039844 0.042558 0.045405 0.048390 0.051515 0.054784 0.058202 0.061771 0.065496 0.069380 0.073426 0.077640 0.082023 0.086580 0.091315 0.096230 
0.000432 0.000868 0.001312 0.001767 0.002238 0.002728 0.003241 0.003781 0.004351 0.004956 0.005600 0.006286 0.007018 0.007800 0.008636 0.009529 0.010484 0.011505 0.012594 0.013757 0.014996 0.016317 0.017722 0.019215 0.020801 0.022483 0.024264 0.026150 0.028144 0.030249 0.032469 0.034809 0.037272 0.039861 0.042582 0.045438 0.048432 0.051568 0.054851 0.058284 0.061870 0.065615 0.069521 0.073593 0.077834 0.082248 0.086840 0.091612 0.096568 0.101713 
0.000484 0.000972 0.001468 0.001977 0.002501 0.003045 0.003613 0.004208 0.004836 0.005500 0.006204 0.006951 0.007747 0.008594 0.009498 0.010461 0.011488 0.012583 0.013749 0.014992 0.016315 0.017721 0.019215 0.020801 0.022483 0.024265 0.026151 0.028144 0.030250 0.032471 0.034812 0.037277 0.039870 0.042595 0.045455 0.048456 0.051600 0.054892 0.058337 0.061937 0.065697 0.069621 0.073712 0.077976 0.082415 0.087034 0.091837 0.096828 0.102010 0.107388 
0.000540 0.001084 0.001637 0.002202 0.002783 0.003385 0.004012 0.004668 0.005357 0.006084 0.006851 0.007665 0.008528 0.009444 0.010419 0.011456 0.012559 0.013733 0.014981 0.016307 0.017717 0.019213 0.020801 0.022484 0.024266 0.026152 0.028145 0.030250 0.032472 0.034813 0.037279 0.039873 0.042600 0.045464 0.048468 0.051618 0.054916 0.058369 0.061978 0.065750 0.069687 0.073794 0.078075 0.082534 0.087176 0.092004 0.097022 0.102236 0.107648 0.113263 
0.000600 0.001205 0.001818 0.002443 0.003086 0.003751 0.004441 0.005161 0.005916 0.006709 0.007545 0.008428 0.009362 0.010353 0.011403 0.012518 0.013701 0.014957 0.016290 0.017705 0.019206 0.020796 0.022481 0.024265 0.026152 0.028146 0.030251 0.032472 0.034814 0.037280 0.039874 0.042602 0.045467 0.048473 0.051626 0.054929 0.058386 0.062002 0.065781 0.069728 0.073846 0.078141 0.082615 0.087274 0.092122 0.097163 0.102402 0.107842 0.113488 0.119344 
0.000664 0.001333 0.002011 0.002702 0.003411 0.004142 0.004900 0.005688 0.006513 0.007377 0.008285 0.009242 0.010253 0.011321 0.012451 0.013648 0.014915 0.016259 0.017682 0.019189 0.020785 0.022474 0.024261 0.026150 0.028145 0.030251 0.032473 0.034815 0.037280 0.039875 0.042602 0.045468 0.048475 0.051629 0.054934 0.058394 0.062014 0.065798 0.069752 0.073878 0.078182 0.082668 0.087340 0.092203 0.097262 0.102521 0.107983 0.113654 0.119538 0.125640 
0.000733 0.001471 0.002218 0.002979 0.003758 0.004560 0.005390 0.006251 0.007149 0.008089 0.009074 0.010110 0.011201 0.012351 0.013566 0.014849 0.016206 0.017640 0.019157 0.020761 0.022457 0.024249 0.026142 0.028141 0.030249 0.032472 0.034815 0.037281 0.039875 0.042603 0.045468 0.048476 0.051630 0.054935 0.058397 0.062019 0.065806 0.069764 0.073895 0.078205 0.082699 0.087381 0.092256 0.097328 0.102601 0.108082 0.113773 0.119679 0.125806 0.132157 
0.000807 0.001618 0.002439 0.003274 0.004128 0.005006 0.005912 0.006851 0.007828 0.008847 0.009914 0.011033 0.012209 0.013446 0.014749 0.016124 0.017574 0.019104 0.020720 0.022426 0.024226 0.026125 0.028129 0.030242 0.032468 0.034813 0.037280 0.039876 0.042604 0.045469 0.048476 0.051630 0.054936 0.058398 0.062021 0.065809 0.069768 0.073903 0.078217 0.082716 0.087404 0.092287 0.097369 0.102654 0.108147 0.113853 0.119778 0.125924 0.132298 0.138904 
0.000885 0.001774 0.002674 0.003588 0.004521 0.005479 0.006467 0.007488 0.008548 0.009653 0.010806 0.012013 0.013278 0.014607 0.016004 0.017474 0.019022 0.020654 0.022373 0.024184 0.026094 0.028106 0.030225 0.032457 0.034805 0.037276 0.039874 0.042603 0.045469 0.048477 0.051631 0.054936 0.058398 0.062021 0.065810 0.069770 0.073905 0.078222 0.082724 0.087416 0.092304 0.097392 0.102685 0.108188 0.113905 0.119843 0.126005 0.132396 0.139022 0.145887 
0.000968 0.001941 0.002923 0.003921 0.004939 0.005983 0.007056 0.008164 0.009313 0.010507 0.011751 0.013051 0.014411 0.015836 0.017331 0.018902 0.020554 0.022291 0.024118 0.026041 0.028064 0.030194 0.032433 0.034789 0.037265 0.039866 0.042599 0.045467 0.048476 0.051631 0.054937 0.058399 0.062022 0.065810 0.069770 0.073906 0.078223 0.082726 0.087421 0.092311 0.097403 0.102701 0.108211 0.113936 0.119884 0.126057 0.132462 0.139103 0.145985 0.153114 
0.001056 0.002117 0.003188 0.004275 0.005383 0.006516 0.007680 0.008881 0.010123 0.011412 0.012752 0.014149 0.015609 0.017136 0.018735 0.020411 0.022171 0.024018 0.025959 0.027998 0.030141 0.032392 0.034757 0.037241 0.039850 0.042587 0.045460 0.048472 0.051629 0.054936 0.058399 0.062022 0.065811 0.069770 0.073906 0.078223 0.082727 0.087422 0.092314 0.097408 0.102709 0.108222 0.113953 0.119906 0.126088 0.132502 0.139154 0.146050 0.153194 0.160592 
0.001149 0.002303 0.003468 0.004649 0.005852 0.007080 0.008341 0.009639 0.010980 0.012368 0.013810 0.015310 0.016874 0.018508 0.020216 0.022003 0.023876 0.025839 0.027899 0.030059 0.032326 0.034704 0.037200 0.039818 0.042564 0.045443 0.048460 0.051622 0.054932 0.058397 0.062021 0.065811 0.069771 0.073907 0.078224 0.082727 0.087422 0.092314 0.097409 0.102711 0.108226 0.113960 0.119918 0.126104 0.132525 0.139185 0.146091 0.153246 0.160657 0.168329 
0.001248 0.002501 0.003765 0.005045 0.006347 0.007677 0.009039 0.010440 0.011884 0.013378 0.014926 0.016535 0.018209 0.019954 0.021776 0.023680 0.025672 0.027756 0.029939 0.032226 0.034622 0.037134 0.039765 0.042523 0.045412 0.048437 0.051605 0.054921 0.058389 0.062017 0.065809 0.069770 0.073907 0.078224 0.082727 0.087422 0.092314 0.097409 0.102711 0.108227 0.113962 0.119922 0.126111 0.132536 0.139201 0.146113 0.153277 0.160697 0.168381 0.176332 
0.001352 0.002709 0.004077 0.005462 0.006870 0.008306 0.009775 0.011284 0.012838 0.014442 0.016103 0.017825 0.019615 0.021478 0.023419 0.025445 0.027560 0.029772 0.032084 0.034503 0.037034 0.039684 0.042457 0.045359 0.048396 0.051574 0.054897 0.058373 0.062006 0.065801 0.069766 0.073905 0.078223 0.082727 0.087422 0.092314 0.097409 0.102711 0.108227 0.113962 0.119923 0.126113 0.132540 0.139208 0.146124 0.153293 0.160720 0.168411 0.176372 0.184609 
0.001461 0.002928 0.004407 0.005902 0.007421 0.008969 0.010551 0.012174 0.013842 0.015563 0.017341 0.019183 0.021094 0.023080 0.025146 0.027299 0.029545 0.031888 0.034335 0.036892 0.039564 0.042357 0.045277 0.048330 0.051521 0.054856 0.058341 0.061982 0.065785 0.069754 0.073897 0.078219 0.082725 0.087422 0.092314 0.097409 0.102711 0.108227 0.113962 0.119922 0.126113 0.132541 0.139210 0.146128 0.153300 0.160731 0.168427 0.176395 0.184639 0.193166 
0.001577 0.003159 0.004753 0.006365 0.008001 0.009666 0.011367 0.013109 0.014899 0.016742 0.018643 0.020610 0.022648 0.024763 0.026960 0.029246 0.031627 0.034109 0.036696 0.039397 0.042215 0.045158 0.048230 0.051439 0.054790 0.058289 0.061941 0.065753 0.069731 0.073881 0.078207 0.082718 0.087417 0.092312 0.097408 0.102711 0.108228 0.113963 0.119923 0.126113 0.132541 0.139210 0.146129 0.153302 0.160735 0.168434 0.176406 0.184655 0.193189 0.202012 
0.001698 0.003402 0.005118 0.006852 0.008611 0.010400 0.012225 0.014092 0.016008 0.017979 0.020010 0.022108 0.024279 0.026528 0.028863 0.031288 0.033810 0.036435 0.039170 0.042019 0.044990 0.048088 0.051320 0.054691 0.058207 0.061875 0.065701 0.069690 0.073849 0.078184 0.082701 0.087406 0.092305 0.097404 0.102709 0.108227 0.113962 0.119923 0.126113 0.132540 0.139210 0.146129 0.153302 0.160736 0.168436 0.176410 0.184662 0.193199 0.202028 0.211153 
0.001825 0.003657 0.005501 0.007363 0.009251 0.011169 0.013125 0.015124 0.017173 0.019277 0.021444 0.023679 0.025989 0.028379 0.030856 0.033427 0.036096 0.038872 0.041759 0.044764 0.047893 0.051152 0.054549 0.058088 0.061776 0.065619 0.069624 0.073797 0.078143 0.082670 0.087383 0.092288 0.097393 0.102702 0.108222 0.113960 0.119922 0.126113 0.132541 0.139210 0.146129 0.153301 0.160735 0.168436 0.176410 0.184664 0.193203 0.202034 0.211164 0.220597 
0.001959 0.003924 0.005902 0.007899 0.009922 0.011976 0.014068 0.016205 0.018393 0.020638 0.022946 0.025325 0.027779 0.030317 0.032943 0.035665 0.038488 0.041419 0.044465 0.047632 0.050926 0.054353 0.057921 0.061634 0.065500 0.069525 0.073715 0.078077 0.082617 0.087342 0.092257 0.097369 0.102685 0.108211 0.113953 0.119918 0.126111 0.132540 0.139210 0.146129 0.153302 0.160735 0.168436 0.176410 0.184664 0.193204 0.202036 0.211168 0.220604 0.230352 
0.002099 0.004204 0.006323 0.008460 0.010624 0.012821 0.015056 0.017337 0.019670 0.022062 0.024518 0.027046 0.029653 0.032343 0.035125 0.038004 0.040988 0.044082 0.047293 0.050628 0.054093 0.057694 0.061439 0.065333 0.069383 0.073596 0.077978 0.082536 0.087276 0.092205 0.097329 0.102654 0.108188 0.113936 0.119906 0.126104 0.132536 0.139208 0.146128 0.153301 0.160735 0.168436 0.176410 0.184664 0.193203 0.202036 0.211168 0.220606 0.230356 0.240425 
0.002245 0.004497 0.006763 0.009048 0.011360 0.013705 0.016090 0.018521 0.021006 0.023551 0.026162 0.028846 0.031610 0.034461 0.037405 0.040448 0.043598 0.046862 0.050244 0.053754 0.057396 0.061178 0.065106 0.069188 0.073429 0.077836 0.082417 0.087177 0.092123 0.097263 0.102602 0.108147 0.113905 0.119883 0.126087 0.132524 0.139201 0.146124 0.153299 0.160734 0.168436 0.176410 0.184664 0.193203 0.202036 0.211168 0.220606 0.230356 0.240426 0.250822 
0.002398 0.004804 0.007223 0.009662 0.012128 0.014629 0.017170 0.019759 0.022402 0.025106 0.027879 0.030726 0.033655 0.036672 0.039785 0.042999 0.046322 0.049761 0.053322 0.057013 0.060839 0.064809 0.068928 0.073203 0.077641 0.082250 0.087035 0.092004 0.097164 0.102521 0.108081 0.113853 0.119842 0.126056 0.132501 0.139184 0.146112 0.153292 0.160730 0.168433 0.176409 0.184663 0.193203 0.202036 0.211168 0.220605 0.230356 0.240426 0.250823 0.261553 
0.002558 0.005124 0.007703 0.010303 0.012931 0.015594 0.018298 0.021051 0.023859 0.026730 0.029671 0.032688 0.035788 0.038979 0.042267 0.045659 0.049162 0.052783 0.056530 0.060408 0.064426 0.068589 0.072905 0.077381 0.082024 0.086841 0.091838 0.097023 0.102402 0.107983 0.113772 0.119777 0.126004 0.132461 0.139153 0.146090 0.153276 0.160719 0.168426 0.176405 0.184661 0.193203 0.202036 0.211168 0.220605 0.230356 0.240426 0.250823 0.261553 0.272623 
0.002725 0.005458 0.008204 0.010972 0.013768 0.016600 0.019474 0.022398 0.025379 0.028424 0.031539 0.034733 0.038012 0.041383 0.044853 0.048430 0.052120 0.055931 0.059869 0.063943 0.068158 0.072523 0.077043 0.081727 0.086581 0.091612 0.096828 0.102236 0.107842 0.113654 0.119679 0.125924 0.132396 0.139102 0.146049 0.153245 0.160696 0.168410 0.176394 0.184654 0.193199 0.202034 0.211167 0.220605 0.230356 0.240426 0.250822 0.261552 0.272623 0.284041 
0.002899 0.005806 0.008727 0.011670 0.014641 0.017649 0.020701 0.023803 0.026963 0.030188 0.033486 0.036863 0.040328 0.043886 0.047546 0.051314 0.055199 0.059206 0.063344 0.067620 0.072040 0.076612 0.081344 0.086243 0.091315 0.096568 0.102010 0.107647 0.113488 0.119538 0.125805 0.132297 0.139021 0.145984 0.153194 0.160656 0.168380 0.176372 0.184638 0.193188 0.202027 0.211163 0.220604 0.230356 0.240426 0.250823 0.261553 0.272623 0.284041 0.295813 
0.003081 0.006169 0.009271 0.012396 0.015551 0.018742 0.021978 0.025265 0.028612 0.032025 0.035512 0.039081 0.042738 0.046491 0.050347 0.054315 0.058401 0.062612 0.066956 0.071441 0.076074 0.080862 0.085812 0.090933 0.096231 0.101713 0.107388 0.113262 0.119344 0.125639 0.132157 0.138903 0.145886 0.153113 0.160592 0.168329 0.176332 0.184608 0.193166 0.202011 0.211153 0.220597 0.230352 0.240424 0.250822 0.261553 0.272623 0.284041 0.295813 0.307948 
